ID,created_at,site,pm2_5,pm10,s2_pm2_5,s2_pm10,humidity,temp,lat,long,altitude,greenness,landform_90m,landform_270m,population,dist_major_road,ref_pm2_5
ID_0WBJH600,2020-12-16 08:00:00+03:00,Makerere,81.15333333333332,90.69666666666666,77.06111111111112,89.35555555555555,0.921083333,19.525,0.333501,32.568560999999995,1233,6340,21,28,8518,475,44.9
ID_0WDQ3GTF,2020-03-19 15:00:00+03:00,USEmbassy,5.174761904761904,5.470238095238095,4.3964285714285705,5.432142857142857,0.7809999999999999,24.8,0.29925466,32.592686,1199,4374,21,14,6834,130,24.0
ID_0WEI0VO6,2020-09-23 04:00:00+03:00,Nakawa,56.57727272727272,69.97477272727271,58.84181818181817,72.88454545454547,0.9005833329999999,19.675,0.33174,32.60951,1191,5865,31,-11,4780,500,59.4
ID_0WG6ZMLE,2020-12-27 05:00:00+03:00,Makerere,44.75909090909091,55.221818181818186,42.14454545454546,52.79363636363637,0.973333333,19.31666667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,18.2
ID_0WPJZ3CF,2021-01-13 01:00:00+03:00,Makerere,52.14181818181819,65.02727272727272,49.21,62.62272727272728,0.941416667,20.25833333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,29.0
ID_0WQ5TS9V,2020-12-20 03:00:00+03:00,Nakawa,38.284615384615385,46.86615384615386,37.95307692307693,47.70384615384615,0.911666667,18.35833333,0.33174,32.60951,1191,5865,31,-11,4780,500,26.6
ID_0WRDZNUV,2019-12-23 11:00:00+03:00,USEmbassy,30.940625000000004,34.74437499999999,28.6240625,32.8834375,0.953636364,20.54545455,0.29925466,32.592686,1199,4374,21,14,6834,130,33.0
ID_0WVZKVM0,2020-02-06 20:00:00+03:00,USEmbassy,55.17272727272728,64.355,53.34363636363637,64.58954545454546,0.835833333,21.675,0.29925466,32.592686,1199,4374,21,14,6834,130,54.0
ID_0WX6KRDR,2019-09-25 19:00:00+03:00,USEmbassy,50.61418604651163,63.21186046511628,49.39906976744186,61.645116279069775,0.752916667,23.26666667,0.29925466,32.592686,1199,4374,21,14,6834,130,59.0
ID_0X03QUXC,2020-04-27 02:00:00+03:00,USEmbassy,7.356666666666667,7.759761904761906,7.173809523809522,8.420714285714288,0.8935,21.10833333,0.29925466,32.592686,1199,4374,21,14,6834,130,17.0
ID_0X4AXW6N,2021-02-04 19:00:00+03:00,USEmbassy,40.574318181818185,58.5075,42.19818181818181,53.8175,0.712166667,24.65833333,0.29925466,32.592686,1199,4374,21,14,6834,130,51.0
ID_0X50FIFO,2020-02-21 01:00:00+03:00,USEmbassy,81.28488372093022,88.41837209302325,76.97348837209302,90.266511627907,0.883916667,21.00833333,0.29925466,32.592686,1199,4374,21,14,6834,130,97.0
ID_0XEA8VNE,2019-08-28 23:00:00+03:00,USEmbassy,125.86069767441865,139.61930232558143,125.5909302325581,140.07325581395347,0.937583333,19.55833333,0.29925466,32.592686,1199,4374,21,14,6834,130,131.0
ID_0XGDEK9A,2020-03-19 06:00:00+03:00,USEmbassy,23.792093023255813,24.71209302325581,22.923720930232555,24.92209302325581,0.991083333,18.125,0.29925466,32.592686,1199,4374,21,14,6834,130,33.0
ID_0XJJG5VF,2019-10-14 07:00:00+03:00,USEmbassy,43.224545454545456,51.85704545454544,43.88318181818182,52.93022727272728,0.9655,18.025,0.29925466,32.592686,1199,4374,21,14,6834,130,51.0
ID_0XLK4XTA,2020-10-13 18:00:00+03:00,Nakawa,71.51733333333333,80.29533333333333,72.82666666666667,84.06133333333332,0.90475,21.03333333,0.33174,32.60951,1191,5865,31,-11,4780,500,71.0
ID_0XR7OKFH,2020-10-13 09:00:00+03:00,Nakawa,36.69853658536584,41.96560975609758,37.67658536585364,44.43731707317074,0.9885,18.975,0.33174,32.60951,1191,5865,31,-11,4780,500,21.6
ID_0XV6SYQY,2020-07-24 01:00:00+03:00,Makerere,125.21214285714288,137.09357142857144,115.52714285714283,131.6714285714286,0.837916667,19.11666667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,79.1
ID_0XVBOVM9,2019-10-12 01:00:00+03:00,USEmbassy,5.486136363636362,6.593636363636365,5.614318181818183,6.489318181818177,0.9935,17.51666667,0.29925466,32.592686,1199,4374,21,14,6834,130,21.0
ID_0XZJYXKC,2019-12-23 03:00:00+03:00,USEmbassy,75.36813953488371,85.18372093023255,72.34953488372092,86.76162790697674,0.8990909090000001,20.78181818,0.29925466,32.592686,1199,4374,21,14,6834,130,63.0
ID_0Y1LODIL,2019-07-30 13:00:00+03:00,USEmbassy,61.15317073170731,71.28195121951218,57.75121951219513,69.95512195121952,0.8211666670000001,22.40833333,0.29925466,32.592686,1199,4374,21,14,6834,130,80.0
ID_0Y4ED0FD,2021-02-01 19:00:00+03:00,USEmbassy,67.67133333333334,95.554,68.92044444444444,86.77711111111113,0.5745,23.275,0.29925466,32.592686,1199,4374,21,14,6834,130,68.0
ID_0Y93H89L,2019-12-17 10:00:00+03:00,USEmbassy,50.600888888888896,64.43177777777778,0.0,0.0,0.916666667,21.08333333,0.29925466,32.592686,1199,4374,21,14,6834,130,70.0
ID_0Y9FDVVN,2020-10-06 19:00:00+03:00,Nakawa,55.34875000000002,66.59624999999998,57.40599999999999,70.27100000000002,0.766083333,21.48333333,0.33174,32.60951,1191,5865,31,-11,4780,500,139.6
ID_0YB3S2KI,2019-11-27 02:00:00+03:00,USEmbassy,38.97863636363636,49.00136363636364,0.0,0.0,0.9145,19.91666667,0.29925466,32.592686,1199,4374,21,14,6834,130,46.0
ID_0YCRHDY4,2019-12-19 11:00:00+03:00,USEmbassy,27.7845945945946,29.45594594594595,26.586216216216226,29.928108108108106,0.59,26.35,0.29925466,32.592686,1199,4374,21,14,6834,130,39.0
ID_0YD3KAWH,2020-09-01 19:00:00+03:00,Makerere,33.94615384615385,40.20076923076923,32.65,39.230769230769226,0.799333333,21.48333333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,28.6
ID_0YIJ6JN4,2019-08-17 20:00:00+03:00,USEmbassy,54.08348837209303,65.31930232558139,52.99023255813953,64.27558139534882,0.767916667,21.99166667,0.29925466,32.592686,1199,4374,21,14,6834,130,57.0
ID_0YL15NXP,2019-10-06 02:00:00+03:00,USEmbassy,44.00477272727273,54.37977272727273,43.52000000000001,54.231363636363646,0.939666667,19.84166667,0.29925466,32.592686,1199,4374,21,14,6834,130,41.0
ID_0YOCJQ4B,2021-02-24 08:00:00+03:00,USEmbassy,189.35425000000004,223.52675,182.8835,199.36975,0.911666667,22.31666667,0.29925466,32.592686,1199,4374,21,14,6834,130,192.0
ID_0YT8TUB6,2020-10-04 00:00:00+03:00,USEmbassy,23.725,31.053000000000008,25.08975000000001,27.69925,0.831833333,19.40833333,0.29925466,32.592686,1199,4374,21,14,6834,130,32.0
ID_0YULF80B,2020-12-20 17:00:00+03:00,Makerere,39.2725,47.74249999999999,37.50875,46.39,0.729166667,23.51666667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,29.1
ID_0YWGZMB4,2020-06-04 18:00:00+03:00,USEmbassy,26.25119047619048,28.33333333333333,25.41809523809524,30.078095238095244,0.70925,24.95833333,0.29925466,32.592686,1199,4374,21,14,6834,130,32.0
ID_0YWY4LYB,2019-09-30 15:00:00+03:00,USEmbassy,16.92295454545455,18.48068181818181,17.19113636363636,18.563409090909094,0.705833333,25.04166667,0.29925466,32.592686,1199,4374,21,14,6834,130,29.0
ID_0YXYMBJV,2020-03-06 07:00:00+03:00,USEmbassy,92.92232558139534,101.98046511627908,88.06604651162789,103.15441860465116,0.928,20.80833333,0.29925466,32.592686,1199,4374,21,14,6834,130,109.0
ID_0Z4VIS0E,2020-10-07 13:00:00+03:00,Nakawa,25.32655172413793,28.341724137931035,26.513103448275867,30.646896551724133,0.604583333,25.61666667,0.33174,32.60951,1191,5865,31,-11,4780,500,39.5
ID_0Z9EVFHD,2020-07-27 08:00:00+03:00,Makerere,112.05727272727272,120.91818181818184,102.90818181818182,115.07454545454544,0.84425,20.75,0.333501,32.568560999999995,1233,6340,21,28,8518,475,67.2
ID_0ZBCDFGV,2020-03-10 09:00:00+03:00,USEmbassy,52.570227272727294,61.83818181818183,50.20613636363637,61.40840909090912,0.989916667,21.50833333,0.29925466,32.592686,1199,4374,21,14,6834,130,68.0
ID_0ZEUAIZW,2020-09-26 20:00:00+03:00,Makerere,41.8625,50.95250000000001,40.87416666666667,51.10750000000001,0.915,19.48333333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,45.9
ID_0ZGK2HAC,2020-05-22 18:00:00+03:00,USEmbassy,20.372702702702703,21.487567567567574,19.23810810810811,21.780810810810813,0.813416667,21.49166667,0.29925466,32.592686,1199,4374,21,14,6834,130,31.0
ID_0ZKR1LQM,2020-07-29 03:00:00+03:00,Makerere,66.40777777777778,75.58777777777777,59.02222222222223,72.66444444444444,0.872916667,20.30833333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,36.2
ID_0ZT769PI,2020-10-22 19:00:00+03:00,USEmbassy,50.58107142857142,69.76285714285713,52.56142857142857,66.33500000000001,0.878583333,21.5,0.29925466,32.592686,1199,4374,21,14,6834,130,58.0
ID_0ZY2ICX0,2021-02-14 23:00:00+03:00,USEmbassy,42.95720930232558,58.12697674418604,45.51999999999999,55.575581395348834,0.889333333,22.30833333,0.29925466,32.592686,1199,4374,21,14,6834,130,45.0
ID_103D4M49,2020-12-19 02:00:00+03:00,Nakawa,56.25418604651163,67.97558139534883,55.83604651162791,69.34720930232558,0.8746666670000001,20.14166667,0.33174,32.60951,1191,5865,31,-11,4780,500,60.3
ID_103GOUOD,2020-02-14 16:00:00+03:00,USEmbassy,33.44727272727274,37.90386363636364,32.13659090909091,38.03340909090909,0.6991666670000001,24.43333333,0.29925466,32.592686,1199,4374,21,14,6834,130,45.0
ID_105MLAW8,2020-06-11 08:00:00+03:00,USEmbassy,68.31588235294119,74.75117647058828,65.40823529411765,75.4535294117647,0.904166667,21.53333333,0.29925466,32.592686,1199,4374,21,14,6834,130,75.0
ID_1072STNL,2020-10-15 07:00:00+03:00,Makerere,50.67,62.30500000000001,49.54300000000001,62.703,0.977583333,18.68333333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,38.7
ID_10BBKRZM,2020-08-10 20:00:00+03:00,Makerere,87.78999999999999,97.51230769230772,81.6776923076923,94.19076923076923,0.7323333329999999,22.71666667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,77.9
ID_10CX4SYW,2020-09-07 07:00:00+03:00,Makerere,79.7188888888889,84.68888888888891,50.3,63.31222222222223,0.983833333,18.13333333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,31.3
ID_10MAY2AM,2020-12-25 04:00:00+03:00,Makerere,50.97466666666666,63.66899999999998,49.35666666666666,62.93066666666666,0.917916667,19.875,0.333501,32.568560999999995,1233,6340,21,28,8518,475,32.2
ID_10MHRLVB,2020-12-31 08:00:00+03:00,Makerere,90.30222222222224,98.02555555555554,87.05666666666667,97.3522222222222,0.7938333329999999,21.04166667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,78.9
ID_10PDJKM1,2019-10-30 08:00:00+03:00,USEmbassy,32.78409090909091,37.78704545454545,33.533181818181816,39.09886363636364,0.973333333,21.09166667,0.29925466,32.592686,1199,4374,21,14,6834,130,38.0
ID_10PW1UMZ,2020-11-03 14:00:00+03:00,Nakawa,18.52452380952381,20.33142857142857,19.936666666666664,22.58404761904762,0.583916667,27.675,0.33174,32.60951,1191,5865,31,-11,4780,500,19.7
ID_10VMZ1B3,2019-12-16 11:00:00+03:00,USEmbassy,23.015434782608697,26.142826086956514,0.0,0.0,0.989166667,19.88333333,0.29925466,32.592686,1199,4374,21,14,6834,130,27.0
ID_113SL1LY,2020-11-26 12:00:00+03:00,Makerere,43.6075,52.64375,42.73875,52.27,0.6515833329999999,25.69166667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,30.7
ID_115M7Y03,2020-01-05 02:00:00+03:00,USEmbassy,41.553181818181805,49.85909090909092,40.41295454545455,50.52318181818182,0.838333333,20.9,0.29925466,32.592686,1199,4374,21,14,6834,130,53.0
ID_11CGDL2B,2020-10-03 02:00:00+03:00,USEmbassy,89.86404761904764,113.04619047619046,93.59261904761904,105.3545238095238,0.8925,19.925,0.29925466,32.592686,1199,4374,21,14,6834,130,97.0
ID_11ILK3CY,2020-11-23 21:00:00+03:00,Makerere,57.75636363636363,65.22181818181816,55.01818181818182,64.5190909090909,0.868916667,21.31666667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,38.7
ID_11OXOVRQ,2020-10-08 21:00:00+03:00,USEmbassy,24.98045454545455,33.528636363636366,26.06,29.09590909090908,0.695666667,21.35833333,0.29925466,32.592686,1199,4374,21,14,6834,130,35.0
ID_11WJ713Q,2021-01-12 01:00:00+03:00,Nakawa,112.7156818181818,122.95045454545456,111.43681818181818,125.1681818181818,0.962333333,19.85833333,0.33174,32.60951,1191,5865,31,-11,4780,500,105.8
ID_120WV2FF,2019-09-06 00:00:00+03:00,USEmbassy,47.93093023255815,59.810930232558114,47.177906976744175,59.49581395348837,0.829416667,19.45833333,0.29925466,32.592686,1199,4374,21,14,6834,130,52.0
ID_1222LJAW,2020-02-22 18:00:00+03:00,USEmbassy,26.627209302325586,29.298372093023254,25.36116279069767,29.90534883720931,0.7393333329999999,26.13333333,0.29925466,32.592686,1199,4374,21,14,6834,130,37.0
ID_124793M2,2020-10-16 02:00:00+03:00,Nakawa,42.853255813953496,53.22930232558141,43.515581395348825,55.05348837209303,0.845916667,19.175,0.33174,32.60951,1191,5865,31,-11,4780,500,30.7
ID_126MQS9A,2021-02-19 07:00:00+03:00,USEmbassy,69.99840909090909,86.86613636363639,74.5606818181818,83.1540909090909,0.89925,20.61666667,0.29925466,32.592686,1199,4374,21,14,6834,130,74.0
ID_129NRXHA,2020-01-19 02:00:00+03:00,USEmbassy,77.26720930232555,80.54000000000002,74.7074418604651,82.44255813953488,0.8158333329999999,21.51666667,0.29925466,32.592686,1199,4374,21,14,6834,130,73.0
ID_12B8ZNRX,2020-10-30 03:00:00+03:00,USEmbassy,2.8406666666666656,3.320222222222222,3.3160000000000007,3.751555555555556,0.986666667,17.325,0.29925466,32.592686,1199,4374,21,14,6834,130,21.0
ID_12GJVHBP,2019-07-29 16:00:00+03:00,USEmbassy,58.51340909090911,70.42204545454547,55.51499999999999,68.86068181818182,0.57025,24.96666667,0.29925466,32.592686,1199,4374,21,14,6834,130,101.0
ID_12RWVC50,2020-01-20 21:00:00+03:00,USEmbassy,107.66914285714286,113.032,99.90142857142855,114.86457142857144,0.560909091,23.04545455,0.29925466,32.592686,1199,4374,21,14,6834,130,142.0
ID_13012Q70,2019-09-24 01:00:00+03:00,USEmbassy,215.3656818181817,233.6495454545454,216.60363636363635,239.02590909090907,0.939833333,19.575,0.29925466,32.592686,1199,4374,21,14,6834,130,174.0
ID_130R7WRO,2020-06-08 23:00:00+03:00,USEmbassy,195.17976190476188,201.9314285714286,201.4930952380952,219.45714285714288,0.99,18.94166667,0.29925466,32.592686,1199,4374,21,14,6834,130,115.0
ID_13HLD3O4,2021-01-21 19:00:00+03:00,Makerere,49.81909090909092,62.70454545454545,47.26999999999999,60.713636363636354,0.844333333,22.8,0.333501,32.568560999999995,1233,6340,21,28,8518,475,37.7
ID_13UMUWZO,2020-11-07 14:00:00+03:00,Nakawa,22.779545454545453,24.50886363636364,24.06272727272728,26.450681818181828,0.73675,23.95,0.33174,32.60951,1191,5865,31,-11,4780,500,24.4
ID_140TYO8Q,2020-10-08 19:00:00+03:00,Makerere,49.98083333333333,62.31333333333333,47.88916666666666,60.82416666666668,0.641166667,23.65833333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,40.4
ID_14B8FNOL,2019-10-27 02:00:00+03:00,USEmbassy,49.94744186046512,61.8825581395349,51.29813953488374,64.25906976744187,0.9795,19.93333333,0.29925466,32.592686,1199,4374,21,14,6834,130,57.0
ID_14EK7R3Z,2020-08-27 19:00:00+03:00,Makerere,45.85625,57.1925,44.8825,57.09125000000001,0.742166667,22.90833333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,40.7
ID_14LQ1J7M,2019-10-12 03:00:00+03:00,USEmbassy,21.43590909090909,23.22886363636364,22.450227272727272,24.43227272727273,0.992833333,17.45833333,0.29925466,32.592686,1199,4374,21,14,6834,130,26.0
ID_14R4IXR0,2021-02-15 12:00:00+03:00,USEmbassy,24.13711111111112,31.436222222222224,25.57533333333334,28.03,0.601833333,29.19166667,0.29925466,32.592686,1199,4374,21,14,6834,130,38.0
ID_14TWH9IT,2021-01-11 21:00:00+03:00,Makerere,135.15375,145.065,129.0025,144.20375,0.9465,20.05833333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,92.8
ID_1507TGS5,2019-12-16 07:00:00+03:00,USEmbassy,50.5734090909091,62.630681818181806,0.0,0.0,0.9775,17.35,0.29925466,32.592686,1199,4374,21,14,6834,130,64.0
ID_151670QL,2021-01-12 18:00:00+03:00,Makerere,42.95666666666667,52.76777777777777,41.73777777777778,51.06333333333334,0.772,23.94166667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,34.3
ID_1562G316,2021-01-08 03:00:00+03:00,Makerere,77.59200000000001,86.728,73.524,85.025,0.8965,19.80833333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,47.8
ID_156U4CCO,2020-09-08 02:00:00+03:00,Makerere,97.16909090909093,104.5518181818182,91.38727272727272,102.07454545454544,0.965916667,17.23333333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,60.6
ID_157QN895,2020-01-17 08:00:00+03:00,USEmbassy,66.66232558139536,75.39023255813954,62.22162790697677,75.87000000000002,0.893333333,22.6,0.29925466,32.592686,1199,4374,21,14,6834,130,82.0
ID_15DC9FWD,2020-12-03 14:00:00+03:00,Makerere,84.62222222222222,90.59555555555556,80.36444444444444,88.25555555555555,0.737083333,24.10833333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,59.4
ID_15E6X9BE,2020-01-05 09:00:00+03:00,USEmbassy,37.620000000000005,43.838409090909096,35.53295454545455,42.99886363636363,0.829090909,23.81818182,0.29925466,32.592686,1199,4374,21,14,6834,130,49.0
ID_15HEXH4F,2021-02-09 06:00:00+03:00,USEmbassy,144.84953488372096,175.7706976744186,150.60325581395352,166.61395348837212,0.85,20.10833333,0.29925466,32.592686,1199,4374,21,14,6834,130,131.0
ID_15JFFXN7,2020-02-04 02:00:00+03:00,USEmbassy,21.86028571428572,22.460571428571427,20.914571428571428,22.77371428571428,1.0,18.1,0.29925466,32.592686,1199,4374,21,14,6834,130,24.0
ID_15JMBEUH,2021-02-07 09:00:00+03:00,USEmbassy,89.4693023255814,111.35209302325582,92.08930232558136,100.80186046511628,0.4545,22.95833333,0.29925466,32.592686,1199,4374,21,14,6834,130,114.0
ID_15MESAMT,2019-11-01 10:00:00+03:00,USEmbassy,47.52,57.73,41.96,51.395,0.801416667,24.58333333,0.29925466,32.592686,1199,4374,21,14,6834,130,52.0
ID_15O1BQSE,2020-12-02 12:00:00+03:00,Makerere,32.45,36.7825,30.56,34.4275,0.782083333,23.96666667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,17.5
ID_15T83Y02,2020-11-28 21:00:00+03:00,Makerere,48.387857142857136,59.49142857142857,45.99285714285714,57.64857142857142,0.921916667,21.425,0.333501,32.568560999999995,1233,6340,21,28,8518,475,34.0
ID_15WP6UTR,2020-07-23 03:00:00+03:00,Makerere,73.78,81.2276923076923,67.83230769230771,78.68923076923078,0.789083333,19.5,0.333501,32.568560999999995,1233,6340,21,28,8518,475,45.8
ID_15Y6V07G,2019-09-05 11:00:00+03:00,USEmbassy,42.42928571428571,51.26333333333332,42.34785714285714,51.606666666666655,0.823,24.675,0.29925466,32.592686,1199,4374,21,14,6834,130,47.0
ID_15YHP558,2020-11-10 12:00:00+03:00,Nakawa,16.21260869565218,17.61304347826087,17.40739130434783,19.5104347826087,0.6768333329999999,24.85,0.33174,32.60951,1191,5865,31,-11,4780,500,1.1
ID_16167YP9,2020-09-07 03:00:00+03:00,Makerere,56.892727272727264,67.06181818181818,44.373636363636365,56.69727272727273,0.970916667,18.3,0.333501,32.568560999999995,1233,6340,21,28,8518,475,21.1
ID_164XQB2Q,2019-08-22 13:00:00+03:00,USEmbassy,34.5490625,41.161875,33.3559375,39.0978125,0.6825,24.75,0.29925466,32.592686,1199,4374,21,14,6834,130,44.0
ID_168SD6I0,2021-02-27 01:00:00+03:00,USEmbassy,82.56465116279071,102.1662790697674,79.86883720930236,87.28325581395347,0.8806666670000001,21.70833333,0.29925466,32.592686,1199,4374,21,14,6834,130,79.0
ID_16BULFP4,2019-11-24 11:00:00+03:00,USEmbassy,27.03227272727273,30.237045454545463,0.0,0.0,0.859666667,22.46666667,0.29925466,32.592686,1199,4374,21,14,6834,130,35.0
ID_16N7BEY5,2019-08-01 14:00:00+03:00,USEmbassy,42.41780487804878,51.14292682926828,41.29341463414635,50.40902439024392,0.737916667,24.925,0.29925466,32.592686,1199,4374,21,14,6834,130,86.0
ID_16RM5UJT,2020-03-09 16:00:00+03:00,USEmbassy,8.344146341463414,8.71170731707317,7.392926829268293,8.586829268292684,0.670083333,26.23333333,0.29925466,32.592686,1199,4374,21,14,6834,130,27.0
ID_16S9HXW4,2019-08-28 12:00:00+03:00,USEmbassy,20.214666666666663,21.765333333333345,20.56155555555556,22.28355555555556,0.674583333,25.84166667,0.29925466,32.592686,1199,4374,21,14,6834,130,36.0
ID_16VZGUJM,2019-08-05 07:00:00+03:00,USEmbassy,53.41545454545456,65.64272727272729,55.12454545454544,67.34909090909092,0.9505,18.36666667,0.29925466,32.592686,1199,4374,21,14,6834,130,83.0
ID_16WU8DJ0,2019-11-13 04:00:00+03:00,USEmbassy,24.617209302325577,29.255813953488367,48.60232558139535,62.66906976744188,0.988666667,17.85833333,0.29925466,32.592686,1199,4374,21,14,6834,130,34.0
ID_16ZJV7NT,2020-10-30 08:00:00+03:00,USEmbassy,54.79447368421053,72.69526315789474,59.05552631578946,70.7121052631579,0.999083333,17.475,0.29925466,32.592686,1199,4374,21,14,6834,130,60.0
ID_17390G1N,2020-05-17 00:00:00+03:00,USEmbassy,12.241999999999996,12.59822222222222,12.084888888888887,13.48044444444445,0.907083333,20.675,0.29925466,32.592686,1199,4374,21,14,6834,130,27.0
ID_1794TSCP,2020-08-15 04:00:00+03:00,Makerere,58.78818181818183,70.82727272727273,54.06545454545455,68.88909090909091,0.970166667,18.84166667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,29.4
ID_17CJU576,2019-08-01 17:00:00+03:00,USEmbassy,44.944285714285705,55.42499999999999,43.50380952380952,53.76880952380952,0.615166667,25.85,0.29925466,32.592686,1199,4374,21,14,6834,130,50.0
ID_17N85PX2,2020-10-03 09:00:00+03:00,Nakawa,40.46404761904761,49.916428571428575,41.42476190476189,52.13380952380953,0.867166667,21.78333333,0.33174,32.60951,1191,5865,31,-11,4780,500,47.5
ID_17NKR52L,2019-10-21 22:00:00+03:00,USEmbassy,105.90022727272728,114.6993181818182,106.00227272727275,115.36022727272729,0.888333333,20.53333333,0.29925466,32.592686,1199,4374,21,14,6834,130,124.0
ID_17S37PGL,2019-08-27 08:00:00+03:00,USEmbassy,36.81951219512195,43.98658536585366,37.10024390243903,44.87487804878048,0.97275,18.58333333,0.29925466,32.592686,1199,4374,21,14,6834,130,40.0
ID_17SD88YK,2021-01-30 13:00:00+03:00,Makerere,21.29,23.84888888888889,20.63777777777777,23.39,0.724833333,22.275,0.333501,32.568560999999995,1233,6340,21,28,8518,475,19.7
ID_18548RCM,2019-08-28 20:00:00+03:00,USEmbassy,83.60428571428572,93.13404761904764,84.20285714285714,94.89357142857143,0.95375,18.94166667,0.29925466,32.592686,1199,4374,21,14,6834,130,88.0
ID_1855YJ91,2020-04-24 15:00:00+03:00,USEmbassy,20.096818181818183,21.06863636363636,18.901136363636365,21.46386363636364,0.847916667,22.79166667,0.29925466,32.592686,1199,4374,21,14,6834,130,25.0
ID_18666SAS,2020-04-17 19:00:00+03:00,USEmbassy,50.2960975609756,61.7648780487805,50.08170731707317,65.4248780487805,0.797083333,24.01666667,0.29925466,32.592686,1199,4374,21,14,6834,130,61.0
ID_188J3R64,2020-10-28 21:00:00+03:00,Nakawa,123.62891891891891,135.34459459459455,127.03972972972969,142.82891891891893,0.978916667,20.5,0.33174,32.60951,1191,5865,31,-11,4780,500,149.5
ID_18FM0O65,2019-09-04 20:00:00+03:00,USEmbassy,56.63155555555555,68.4591111111111,56.82133333333334,69.46488888888886,0.9105,20.93333333,0.29925466,32.592686,1199,4374,21,14,6834,130,65.0
ID_18FTV9BJ,2019-12-24 08:00:00+03:00,USEmbassy,36.74755555555555,41.60000000000001,34.335111111111104,40.77466666666666,0.948333333,21.6,0.29925466,32.592686,1199,4374,21,14,6834,130,44.0
ID_18MO5H74,2020-12-09 15:00:00+03:00,Makerere,28.075,31.932,26.870000000000005,31.362,0.541583333,26.625,0.333501,32.568560999999995,1233,6340,21,28,8518,475,20.7
ID_18PLEPYO,2020-01-14 14:00:00+03:00,USEmbassy,78.233,80.72600000000001,74.58825,80.80525,0.484166667,28.54166667,0.29925466,32.592686,1199,4374,21,14,6834,130,85.0
ID_18TK2S9G,2020-06-15 04:00:00+03:00,USEmbassy,47.54744186046512,57.81488372093022,47.36744186046512,58.99372093023256,0.895166667,21.08333333,0.29925466,32.592686,1199,4374,21,14,6834,130,47.0
ID_18XEY9BV,2019-09-17 21:00:00+03:00,USEmbassy,82.30465116279069,91.20372093023256,82.01441860465117,90.93093023255814,0.847583333,20.55,0.29925466,32.592686,1199,4374,21,14,6834,130,105.0
ID_190TMIXP,2020-09-29 22:00:00+03:00,Makerere,93.90545454545456,104.05818181818182,90.00363636363636,104.0790909090909,0.828,20.30833333,0.333501,32.568560999999995,1233,6340,21,28,8518,475,49.2
ID_196ITGZ8,2019-08-24 18:00:00+03:00,USEmbassy,45.01075,54.75949999999999,43.36849999999999,52.51549999999999,0.61725,24.75,0.29925466,32.592686,1199,4374,21,14,6834,130,56.0
ID_19F3RJIQ,2020-04-28 02:00:00+03:00,USEmbassy,33.300000000000004,37.37068181818181,33.33909090909091,39.59272727272727,0.9145,20.91666667,0.29925466,32.592686,1199,4374,21,14,6834,130,32.0
ID_19FLZBY6,2020-06-03 18:00:00+03:00,USEmbassy,35.831219512195126,41.08926829268293,34.997317073170734,42.767073170731706,0.705416667,24.68333333,0.29925466,32.592686,1199,4374,21,14,6834,130,48.0
ID_19HJJ669,2021-01-27 20:00:00+03:00,Makerere,41.01461538461538,50.74153846153846,39.98230769230769,50.57846153846154,0.842333333,22.55,0.333501,32.568560999999995,1233,6340,21,28,8518,475,29.7
ID_19SGI50F,2020-06-15 14:00:00+03:00,USEmbassy,28.160526315789465,29.62131578947368,27.65894736842105,30.78210526315789,0.661666667,25.35,0.29925466,32.592686,1199,4374,21,14,6834,130,40.0
ID_19UDJS06,2020-08-09 10:00:00+03:00,Makerere,60.63833333333334,70.71666666666667,56.74666666666667,69.45833333333333,0.694083333,23.34166667,0.333501,32.568560999999995,1233,6340,21,28,8518,475,44.6
ID_19UEJT4H,2020-03-16 01:00:00+03:00,USEmbassy,75.90463414634145,81.04536585365852,71.96097560975613,81.99341463414632,0.91425,21.13333333,0.29925466,32.592686,1199,4374,21,14,6834,130,95.0
ID_19XLOV4I,2021-01-20 18:00:00+03:00,Makerere,47.56700000000001,59.565,46.539,58.593,0.800333333,22.3,0.333501,32.568560999999995,1233,6340,21,28,8518,475,38.9
